episode,timestep,reward
870,87062,-119.9322
871,87163,-107.0822
872,87264,-121.017
873,87365,-101.272
874,87466,-96.9253
875,87567,-103.5794
876,87668,-97.9329
877,87769,-91.2377
878,87870,-96.0208
879,87971,-96.0333
880,88072,-88.9576
881,88173,-120.7586
882,88274,-99.3775
883,88375,-81.6647
884,88476,-103.265
885,88577,-97.8879
886,88678,-88.347
887,88779,-102.2545
888,88880,-103.9213
889,88981,-94.5228
890,89082,-93.6018
891,89183,-111.0139
892,89284,-88.4629
893,89385,-105.5069
894,89486,-104.9722
895,89587,-87.9582
896,89688,-90.626
897,89789,-92.2586
898,89890,-88.9963
899,89991,-97.7982
900,90092,-92.5158
901,90193,-97.3893
902,90294,-107.8375
903,90395,-103.2315
904,90496,-96.8608
905,90597,-102.5135
906,90698,-96.0668
907,90799,-102.6083
908,90900,-83.9067
910,91001,-104.3742
911,91102,-101.5354
912,91203,-88.6728
913,91304,-106.7014
914,91405,-113.8969
915,91506,-96.1486
916,91607,-99.2372
917,91708,-85.3384
918,91809,-94.5485
919,91910,-91.443
920,92011,-92.5649
921,92112,-90.5
922,92213,-100.7384
923,92314,-87.9501
924,92415,-91.8793
925,92516,-99.3888
926,92617,-105.505
927,92718,-105.2248
928,92819,-92.8763
929,92920,-97.2341
930,93021,-72.6767
931,93122,-80.3098
932,93223,-83.2781
933,93324,-66.5215
934,93425,-72.8507
935,93526,-86.9783
936,93627,-75.5476
937,93728,-52.3751
938,93829,-40.0987
939,93930,-98.318
940,94031,-102.3887
941,94132,-111.9795
942,94233,-100.4457
943,94334,-96.736
944,94435,-82.1309
945,94536,-86.2455
946,94637,-81.1188
947,94738,-37.0649
948,94839,-68.171
949,94940,-77.5595
950,95041,-82.6127
951,95142,-82.7622
952,95243,-72.7019
953,95344,-70.3703
954,95445,-88.3455
955,95546,-79.6601
956,95647,-82.7672
957,95748,-70.734
958,95849,-36.3901
959,95950,-82.4203
960,96051,-67.4531
961,96152,-61.3163
962,96253,-90.2005
963,96354,-77.2029
964,96455,-67.7592
965,96556,-77.9895
966,96657,-79.4811
967,96758,-79.3305
968,96859,-76.2552
969,96960,-77.3981
970,97061,-71.3832
971,97162,-70.3018
972,97263,-74.3941
973,97364,-75.3823
974,97465,-93.4751
975,97566,-80.8581
976,97667,-81.3874
977,97768,-88.666
978,97869,-71.7314
979,97970,-104.9137
980,98071,-69.5597
981,98172,-81.7931
982,98273,-73.014
983,98374,-70.9209
984,98475,-93.8186
985,98576,-78.2693
986,98677,-75.1903
987,98778,-100.0063
988,98879,-81.9555
989,98980,-75.805
990,99081,-77.6598
991,99182,-83.2103
992,99283,-86.3068
993,99384,-89.0732
994,99485,-70.6628
995,99586,-90.3335
996,99687,-89.0193
997,99788,-81.1992
998,99889,-87.0399
999,99990,-113.5752
1000,100091,-84.044
1001,100192,-84.6528
1002,100293,-85.1168
1003,100394,-91.2141
1004,100495,-100.7829
1005,100596,-94.1891
1006,100697,-74.8722
1007,100798,-92.4429
1008,100899,-78.9395
1009,101000,-74.3787
1011,101101,-82.2789
1012,101202,-84.0193
1013,101303,-75.0775
1014,101404,-75.5584
1015,101505,-82.9264
1016,101606,-96.0368
1017,101707,-108.0781
1018,101808,-144.9358
1019,101909,-112.4872
1020,102010,-104.863
1021,102111,-73.2702
1022,102212,-74.2541
1023,102313,-142.139
1024,102414,-161.4456
1025,102515,-84.005
1026,102616,-97.3195
1027,102717,-207.4632
1028,102818,-137.8458
1029,102919,-191.4414
1030,103020,-184.8998
1031,103121,-131.6632
1032,103222,-76.5019
1033,103323,-92.8288
1034,103424,-94.8083
1035,103525,-84.6477
1036,103626,-73.5858
1037,103727,-75.528
1038,103828,-73.1148
1039,103929,-323.8344
